iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
NZL,Oceania,New Zealand,2020-05-16,1499,1,0.714,21,0,0,310.852,0.207,0.148,4.355,0,0,0.39,NA,NA,NA,NA,NA,NA,NA,NA,2379,226789,47.03,0.493,5181,1.074,0,7256.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-17,1499,0,0.286,21,0,0,310.852,0,0.059,4.355,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,1552,228341,47.352,0.322,5153,1.069,0,18017.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-18,1499,0,0.286,21,0,0,310.852,0,0.059,4.355,0,0,0.42,NA,NA,NA,NA,NA,NA,NA,NA,5397,233738,48.471,1.119,5149,1.068,0,18003.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-19,1503,4,0.857,21,0,0,311.681,0.829,0.178,4.355,0,0,0.44,NA,NA,NA,NA,NA,NA,NA,NA,5701,239439,49.653,1.182,4893,1.015,0,5709.5,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-20,1503,0,0.857,21,0,0,311.681,0,0.178,4.355,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,5640,245079,50.823,1.17,4719,0.979,0,5506.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-21,1504,1,0.857,21,0,0,311.889,0.207,0.178,4.355,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,5657,250736,51.996,1.173,4587,0.951,0,5352.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-22,1504,0,0.857,21,0,0,311.889,0,0.178,4.355,0,0,0.33,NA,NA,NA,NA,NA,NA,NA,NA,4727,255463,52.976,0.98,4436,0.92,0,5176.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-23,1504,0,0.714,21,0,0,311.889,0,0.148,4.355,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,1472,256935,53.281,0.305,4307,0.893,0,6032.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-24,1504,0,0.714,21,0,0,311.889,0,0.148,4.355,0,0,0.27,NA,NA,NA,NA,NA,NA,NA,NA,1119,258054,53.513,0.232,4245,0.88,0,5945.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-25,1504,0,0.714,21,0,0,311.889,0,0.148,4.355,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,4428,262482,54.432,0.918,4106,0.851,0,5750.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-26,1504,0,0.143,21,0,0,311.889,0,0.03,4.355,0,0,0.23,NA,NA,NA,NA,NA,NA,NA,NA,4017,266499,55.265,0.833,3866,0.802,0,27035,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-27,1504,0,0.143,22,1,0.143,311.889,0,0.03,4.562,0.207,0.03,0.21,NA,NA,NA,NA,NA,NA,NA,NA,3482,269981,55.987,0.722,3557,0.738,0,24874.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-28,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.21,NA,NA,NA,NA,NA,NA,NA,NA,3052,273033,56.62,0.633,3185,0.66,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-29,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,2413,275446,57.12,0.5,2855,0.592,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-30,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.19,NA,NA,NA,NA,NA,NA,NA,NA,769,276215,57.279,0.159,2754,0.571,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-05-31,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,177,276392,57.316,0.037,2620,0.543,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-01,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.2,NA,NA,NA,NA,NA,NA,NA,NA,671,277063,57.455,0.139,2083,0.432,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-02,1504,0,0,22,0,0.143,311.889,0,0,4.562,0,0.03,0.21,NA,NA,NA,NA,NA,NA,NA,NA,1149,278212,57.694,0.238,1673,0.347,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-03,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.22,NA,NA,NA,NA,NA,NA,NA,NA,2720,280932,58.258,0.564,1564,0.324,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-04,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.23,NA,NA,NA,NA,NA,NA,NA,NA,2717,283649,58.821,0.563,1517,0.315,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-05,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.25,NA,NA,NA,NA,NA,NA,NA,NA,2993,286642,59.442,0.621,1599,0.332,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-06,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2076,288718,59.872,0.431,1786,0.37,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-07,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,794,289512,60.037,0.165,1874,0.389,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.04,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-08,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.33,NA,NA,NA,NA,NA,NA,NA,NA,990,290502,60.242,0.205,1920,0.398,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-09,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.37,NA,NA,NA,NA,NA,NA,NA,NA,2641,293143,60.79,0.548,2133,0.442,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-10,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.41,NA,NA,NA,NA,NA,NA,NA,NA,3427,296570,61.501,0.711,2234,0.463,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-11,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.46,NA,NA,NA,NA,NA,NA,NA,NA,2915,299485,62.105,0.604,2262,0.469,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-12,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,2934,302419,62.713,0.608,2254,0.467,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-13,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.59,NA,NA,NA,NA,NA,NA,NA,NA,2484,304903,63.229,0.515,2312,0.479,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-14,1504,0,0,22,0,0,311.889,0,0,4.562,0,0,0.67,NA,NA,NA,NA,NA,NA,NA,NA,760,305663,63.386,0.158,2307,0.478,0,NA,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-15,1506,2,0.286,22,0,0,312.303,0.415,0.059,4.562,0,0,0.77,NA,NA,NA,NA,NA,NA,NA,NA,1460,307123,63.689,0.303,2374,0.492,0,8300.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-16,1506,0,0.286,22,0,0,312.303,0,0.059,4.562,0,0,0.86,NA,NA,NA,NA,NA,NA,NA,NA,3567,310690,64.429,0.74,2507,0.52,0,8765.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-17,1507,1,0.429,22,0,0,312.511,0.207,0.089,4.562,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,4832,315522,65.431,1.002,2707,0.561,0,6310,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-18,1507,0,0.429,22,0,0,312.511,0,0.089,4.562,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,6310,321832,66.739,1.309,3192,0.662,0,7440.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-19,1509,2,0.714,22,0,0,312.926,0.415,0.148,4.562,0,0,1.12,NA,NA,NA,NA,NA,NA,NA,NA,7704,329536,68.337,1.598,3874,0.803,0,5425.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-20,1511,2,1,22,0,0,313.34,0.415,0.207,4.562,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,6058,335594,69.593,1.256,4384,0.909,0,4384,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-21,1513,2,1.286,22,0,0,313.755,0.415,0.267,4.562,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,3451,339045,70.309,0.716,4769,0.989,0,3708.4,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-22,1515,2,1.286,22,0,0,314.17,0.415,0.267,4.562,0,0,1.26,NA,NA,NA,NA,NA,NA,NA,NA,4151,343196,71.17,0.861,5153,1.069,0,4007,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-23,1516,1,1.429,22,0,0,314.377,0.207,0.296,4.562,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,8968,352164,73.029,1.86,5925,1.229,0,4146.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-24,1519,3,1.714,22,0,0,314.999,0.622,0.355,4.562,0,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,10359,362523,75.177,2.148,6714,1.392,0,3917.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-25,1520,1,1.857,22,0,0,315.207,0.207,0.385,4.562,0,0,1.24,NA,NA,NA,NA,NA,NA,NA,NA,10006,372529,77.252,2.075,7242,1.502,0,3899.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-26,1522,2,1.857,22,0,0,315.621,0.415,0.385,4.562,0,0,1.22,NA,NA,NA,NA,NA,NA,NA,NA,9091,381620,79.138,1.885,7441,1.543,0,4007,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.93,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-27,1526,4,2.143,22,0,0,316.451,0.829,0.444,4.562,0,0,1.2,NA,NA,NA,NA,NA,NA,NA,NA,5465,387085,80.271,1.133,7356,1.525,0,3432.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-28,1528,2,2.143,22,0,0,316.866,0.415,0.444,4.562,0,0,1.15,NA,NA,NA,NA,NA,NA,NA,NA,2809,389894,80.853,0.583,7264,1.506,0,3389.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-29,1528,0,1.857,22,0,0,316.866,0,0.385,4.562,0,0,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1815,391709,81.23,0.376,6930,1.437,0,3731.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-06-30,1528,0,1.714,22,0,0,316.866,0,0.355,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,4733,396442,82.211,0.981,6325,1.312,0,3690.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-01,1530,2,1.571,22,0,0,317.28,0.415,0.326,4.562,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,3404,399846,82.917,0.706,5332,1.106,0,3394,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-02,1530,0,1.429,22,0,0,317.28,0,0.296,4.562,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,3728,403574,83.69,0.773,4435,0.92,0,3103.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-03,1530,0,1.143,22,0,0,317.28,0,0.237,4.562,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,2091,405665,84.124,0.434,3435,0.712,0,3005.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-04,1533,3,1,22,0,0,317.903,0.622,0.207,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,587,406252,84.246,0.122,2738,0.568,0,2738,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-05,1534,1,0.857,22,0,0,318.11,0.207,0.178,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,2611,408863,84.787,0.541,2710,0.562,0,3162.2,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-06,1536,2,1.143,22,0,0,318.525,0.415,0.237,4.562,0,0,1.08,NA,NA,NA,NA,NA,NA,NA,NA,1850,410713,85.171,0.384,2715,0.563,0,2375.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-07,1537,1,1.286,22,0,0,318.732,0.207,0.267,4.562,0,0,1.07,NA,NA,NA,NA,NA,NA,NA,NA,2188,412901,85.624,0.454,2351,0.488,0.001,1828.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-08,1540,3,1.429,22,0,0,319.354,0.622,0.296,4.562,0,0,1.06,NA,NA,NA,NA,NA,NA,NA,NA,3003,415904,86.247,0.623,2294,0.476,0.001,1605.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-09,1542,2,1.714,22,0,0,319.769,0.415,0.355,4.562,0,0,1.04,NA,NA,NA,NA,NA,NA,NA,NA,2665,418569,86.8,0.553,2142,0.444,0.001,1249.7,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-10,1543,1,1.857,22,0,0,319.976,0.207,0.385,4.562,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,2102,420671,87.236,0.436,2144,0.445,0.001,1154.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-11,1544,1,1.571,22,0,0,320.184,0.207,0.326,4.562,0,0,0.98,NA,NA,NA,NA,NA,NA,NA,NA,1721,422392,87.593,0.357,2306,0.478,0.001,1467.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-12,1544,0,1.429,22,0,0,320.184,0,0.296,4.562,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,1091,423483,87.819,0.226,2089,0.433,0.001,1461.9,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-13,1545,1,1.286,22,0,0,320.391,0.207,0.267,4.562,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,1534,425017,88.137,0.318,2043,0.424,0.001,1588.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-14,1547,2,1.429,22,0,0,320.806,0.415,0.296,4.562,0,0,0.97,NA,NA,NA,NA,NA,NA,NA,NA,2791,427808,88.716,0.579,2130,0.442,0.001,1490.6,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-15,1548,1,1.143,22,0,0,321.013,0.207,0.237,4.562,0,0,0.96,NA,NA,NA,NA,NA,NA,NA,NA,2827,430635,89.302,0.586,2104,0.436,0.001,1840.8,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-16,1549,1,1,22,0,0,321.22,0.207,0.207,4.562,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,2351,432986,89.79,0.488,2060,0.427,0,2060,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-17,1550,1,1,22,0,0,321.428,0.207,0.207,4.562,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,2575,435561,90.324,0.534,2127,0.441,0,2127,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-18,1553,3,1.286,22,0,0,322.05,0.622,0.267,4.562,0,0,0.95,NA,NA,NA,NA,NA,NA,NA,NA,1436,436997,90.621,0.298,2086,0.433,0.001,1622.1,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
NZL,Oceania,New Zealand,2020-07-19,1554,1,1.429,22,0,0,322.257,0.207,0.296,4.562,0,0,0.92,NA,NA,NA,NA,NA,NA,NA,NA,704,437701,90.767,0.146,2031,0.421,0.001,1421.3,tests performed,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,4822233,18.206,37.9,15.322,9.72,36085.843,NA,128.797,8.08,14.8,17.2,NA,2.61,82.29,0.931
